program_name,program_description,day_key,day_short,day_long,day_title,day_kind,day_desc,workout_title,workout_badge,workout_subtitle,warmup,exercise_order,exercise_name,exercise_volume,exercise_rest,exercise_sets,exercise_cue,exercise_note
Gap Hunter — Outfielder Speed & Arm Strength,"Evidence-informed offseason outfielder program. Priorities: acceleration into high-speed running, max-velocity exposure, posterior-chain and hamstring strength, long-stride power, deceleration, jumping, rotational power and shoulder/upper-back strength for longer throws. Sprint quality takes priority over fatigue.",thu,Thu,Thursday,Day 3 — Max Velocity + Range Power,Power,"Expose the athlete to true fast running, elastic power and safe braking—qualities outfielders need more than other positions.",Outfielder Speed,SPEED,50–65 min,true,3,Broad Jump,4 × 3,90 sec,4,Project forward powerfully and land under control.,Full reset between jumps.
Gap Hunter — Outfielder Speed & Arm Strength,"Evidence-informed offseason outfielder program. Priorities: acceleration into high-speed running, max-velocity exposure, posterior-chain and hamstring strength, long-stride power, deceleration, jumping, rotational power and shoulder/upper-back strength for longer throws. Sprint quality takes priority over fatigue.",thu,Thu,Thursday,Day 3 — Max Velocity + Range Power,Power,"Expose the athlete to true fast running, elastic power and safe braking—qualities outfielders need more than other positions.",Outfielder Speed,SPEED,50–65 min,true,4,Backpedal / Open / Go,4 × 10–15 yd / side,90 sec,4,"Open the hips cleanly, accelerate out of the turn and keep the head quiet.",Quality footwork; do not cross over awkwardly.
Gap Hunter — Outfielder Speed & Arm Strength,"Evidence-informed offseason outfielder program. Priorities: acceleration into high-speed running, max-velocity exposure, posterior-chain and hamstring strength, long-stride power, deceleration, jumping, rotational power and shoulder/upper-back strength for longer throws. Sprint quality takes priority over fatigue.",thu,Thu,Thursday,Day 3 — Max Velocity + Range Power,Power,"Expose the athlete to true fast running, elastic power and safe braking—qualities outfielders need more than other positions.",Outfielder Speed,SPEED,50–65 min,true,5,15-Yard Sprint to Controlled Deceleration,4 reps,90 sec,4,"Sprint fast, lower the center of mass early and brake over several controlled contacts.",Deceleration is a skill; avoid one-step hard stops.
Gap Hunter — Outfielder Speed & Arm Strength,"Evidence-informed offseason outfielder program. Priorities: acceleration into high-speed running, max-velocity exposure, posterior-chain and hamstring strength, long-stride power, deceleration, jumping, rotational power and shoulder/upper-back strength for longer throws. Sprint quality takes priority over fatigue.",thu,Thu,Thursday,Day 3 — Max Velocity + Range Power,Power,"Expose the athlete to true fast running, elastic power and safe braking—qualities outfielders need more than other positions.",Outfielder Speed,SPEED,50–65 min,true,6,Medicine-Ball Rotational Scoop Toss,4 × 4 / side,75 sec,4,"Load the hip, rotate from the ground up and throw with maximum intent.",Use a light ball that stays fast.
Gap Hunter — Outfielder Speed & Arm Strength,"Evidence-informed offseason outfielder program. Priorities: acceleration into high-speed running, max-velocity exposure, posterior-chain and hamstring strength, long-stride power, deceleration, jumping, rotational power and shoulder/upper-back strength for longer throws. Sprint quality takes priority over fatigue.",fri,Fri,Friday,Day 4 — Total-Body Strength + Hamstring Armor,Strength,Reinforce force production while giving extra posterior-chain and unilateral work to support high-speed running durability.,Outfielder Total Body,BUILD,65–80 min,true,1,Front Squat or Hack Squat,4 × 4–6,2–3 min,4,"Brace, sit between the hips and drive through the whole foot.",No grinders; leave 1–2 reps in reserve.
Gap Hunter — Outfielder Speed & Arm Strength,"Evidence-informed offseason outfielder program. Priorities: acceleration into high-speed running, max-velocity exposure, posterior-chain and hamstring strength, long-stride power, deceleration, jumping, rotational power and shoulder/upper-back strength for longer throws. Sprint quality takes priority over fatigue.",fri,Fri,Friday,Day 4 — Total-Body Strength + Hamstring Armor,Strength,Reinforce force production while giving extra posterior-chain and unilateral work to support high-speed running durability.,Outfielder Total Body,BUILD,65–80 min,true,2,Romanian Deadlift,3 × 6–8,2 min,3,"Push the hips back, keep the load close and maintain a neutral spine.",Strong hamstring tension throughout.
Gap Hunter — Outfielder Speed & Arm Strength,"Evidence-informed offseason outfielder program. Priorities: acceleration into high-speed running, max-velocity exposure, posterior-chain and hamstring strength, long-stride power, deceleration, jumping, rotational power and shoulder/upper-back strength for longer throws. Sprint quality takes priority over fatigue.",fri,Fri,Friday,Day 4 — Total-Body Strength + Hamstring Armor,Strength,Reinforce force production while giving extra posterior-chain and unilateral work to support high-speed running durability.,Outfielder Total Body,BUILD,65–80 min,true,3,Walking Lunge,3 × 8 / side,90 sec,3,Step long enough to stay stable and drive through the front leg.,Control pelvis and knee alignment.
Gap Hunter — Outfielder Speed & Arm Strength,"Evidence-informed offseason outfielder program. Priorities: acceleration into high-speed running, max-velocity exposure, posterior-chain and hamstring strength, long-stride power, deceleration, jumping, rotational power and shoulder/upper-back strength for longer throws. Sprint quality takes priority over fatigue.",fri,Fri,Friday,Day 4 — Total-Body Strength + Hamstring Armor,Strength,Reinforce force production while giving extra posterior-chain and unilateral work to support high-speed running durability.,Outfielder Total Body,BUILD,65–80 min,true,4,Incline Dumbbell Press,3 × 8,90 sec,3,Press through a comfortable path with the shoulder blades controlled.,Neutral grip if preferred.
Gap Hunter — Outfielder Speed & Arm Strength,"Evidence-informed offseason outfielder program. Priorities: acceleration into high-speed running, max-velocity exposure, posterior-chain and hamstring strength, long-stride power, deceleration, jumping, rotational power and shoulder/upper-back strength for longer throws. Sprint quality takes priority over fatigue.",fri,Fri,Friday,Day 4 — Total-Body Strength + Hamstring Armor,Strength,Reinforce force production while giving extra posterior-chain and unilateral work to support high-speed running durability.,Outfielder Total Body,BUILD,65–80 min,true,5,One-Arm Cable Row,3 × 8 / side,75 sec,3,"Reach long, then row without twisting through the pelvis.","Use the upper back, not momentum."
Gap Hunter — Outfielder Speed & Arm Strength,"Evidence-informed offseason outfielder program. Priorities: acceleration into high-speed running, max-velocity exposure, posterior-chain and hamstring strength, long-stride power, deceleration, jumping, rotational power and shoulder/upper-back strength for longer throws. Sprint quality takes priority over fatigue.",fri,Fri,Friday,Day 4 — Total-Body Strength + Hamstring Armor,Strength,Reinforce force production while giving extra posterior-chain and unilateral work to support high-speed running durability.,Outfielder Total Body,BUILD,65–80 min,true,6,Hamstring Slider Curl,2 × 8–10,75 sec,2,Keep the hips up and extend the legs under control.,Stop before hamstring cramping ruins position.
Gap Hunter — Outfielder Speed & Arm Strength,"Evidence-informed offseason outfielder program. Priorities: acceleration into high-speed running, max-velocity exposure, posterior-chain and hamstring strength, long-stride power, deceleration, jumping, rotational power and shoulder/upper-back strength for longer throws. Sprint quality takes priority over fatigue.",fri,Fri,Friday,Day 4 — Total-Body Strength + Hamstring Armor,Strength,Reinforce force production while giving extra posterior-chain and unilateral work to support high-speed running durability.,Outfielder Total Body,BUILD,65–80 min,true,7,Farmer Carry,3 × 30–40 m,75 sec,3,Walk tall with strong hands and quiet ribs.,Heavy but technically clean.
Gap Hunter — Outfielder Speed & Arm Strength,"Evidence-informed offseason outfielder program. Priorities: acceleration into high-speed running, max-velocity exposure, posterior-chain and hamstring strength, long-stride power, deceleration, jumping, rotational power and shoulder/upper-back strength for longer throws. Sprint quality takes priority over fatigue.",sat,Sat,Saturday,Optional — Easy Aerobic + Outfield Skill,Recover,"Keep this low fatigue. Skill work can include reads and routes, but hard sprint volume should not be added blindly after Thursday.",Skill / Aerobic,EASY,25–40 min,false,1,"Bike, Walk or Easy Jog",25–35 min Zone 2,—,1,Keep the pace conversational.,"If hamstrings are heavy, use bike or walking."
Gap Hunter — Outfielder Speed & Arm Strength,"Evidence-informed offseason outfielder program. Priorities: acceleration into high-speed running, max-velocity exposure, posterior-chain and hamstring strength, long-stride power, deceleration, jumping, rotational power and shoulder/upper-back strength for longer throws. Sprint quality takes priority over fatigue.",sun,Sun,Sunday,Rest,Rest,Full rest. Normal walking is fine.,,,,,,,,,,,
Diamond Engine — Complete Baseball Athlete,"Evidence-informed offseason program for a general baseball position player. Builds lower-body force, acceleration, controlled high-speed exposure, jumping, rotational power, unilateral and frontal-plane strength, trunk control and throwing-arm durability. Use this when a player does not need a strongly position-biased plan.",mon,Mon,Monday,Day 1 — Acceleration + Lower Strength,Strength,Develop short-distance speed and foundational lower-body force.,Baseball Lower / Accel,FORCE,65–80 min,true,1,Countermovement Jump,4 × 3,90 sec,4,Dip quickly and jump as high as possible with a clean landing.,Do while fresh; stop if power drops.
Diamond Engine — Complete Baseball Athlete,"Evidence-informed offseason program for a general baseball position player. Builds lower-body force, acceleration, controlled high-speed exposure, jumping, rotational power, unilateral and frontal-plane strength, trunk control and throwing-arm durability. Use this when a player does not need a strongly position-biased plan.",mon,Mon,Monday,Day 1 — Acceleration + Lower Strength,Strength,Develop short-distance speed and foundational lower-body force.,Baseball Lower / Accel,FORCE,65–80 min,true,2,10-Yard Acceleration,5 × 10 yd,90 sec,5,Push backward into the ground and rise gradually through the first steps.,Full recovery; quality only.
Diamond Engine — Complete Baseball Athlete,"Evidence-informed offseason program for a general baseball position player. Builds lower-body force, acceleration, controlled high-speed exposure, jumping, rotational power, unilateral and frontal-plane strength, trunk control and throwing-arm durability. Use this when a player does not need a strongly position-biased plan.",mon,Mon,Monday,Day 1 — Acceleration + Lower Strength,Strength,Develop short-distance speed and foundational lower-body force.,Baseball Lower / Accel,FORCE,65–80 min,true,3,Trap-Bar Deadlift,4 × 4,3 min,4,"Brace 360°, push the floor away and finish tall.",Leave 1–2 reps in reserve.
Diamond Engine — Complete Baseball Athlete,"Evidence-informed offseason program for a general baseball position player. Builds lower-body force, acceleration, controlled high-speed exposure, jumping, rotational power, unilateral and frontal-plane strength, trunk control and throwing-arm durability. Use this when a player does not need a strongly position-biased plan.",mon,Mon,Monday,Day 1 — Acceleration + Lower Strength,Strength,Develop short-distance speed and foundational lower-body force.,Baseball Lower / Accel,FORCE,65–80 min,true,4,Rear-Foot-Elevated Split Squat,3 × 6 / side,2 min,3,Root the front foot and drive up without shifting the pelvis.,Controlled bottom position.
Diamond Engine — Complete Baseball Athlete,"Evidence-informed offseason program for a general baseball position player. Builds lower-body force, acceleration, controlled high-speed exposure, jumping, rotational power, unilateral and frontal-plane strength, trunk control and throwing-arm durability. Use this when a player does not need a strongly position-biased plan.",mon,Mon,Monday,Day 1 — Acceleration + Lower Strength,Strength,Develop short-distance speed and foundational lower-body force.,Baseball Lower / Accel,FORCE,65–80 min,true,5,Romanian Deadlift,3 × 6–8,2 min,3,Push the hips back and keep the load close.,Stop where hamstrings are loaded and spine stays neutral.
Diamond Engine — Complete Baseball Athlete,"Evidence-informed offseason program for a general baseball position player. Builds lower-body force, acceleration, controlled high-speed exposure, jumping, rotational power, unilateral and frontal-plane strength, trunk control and throwing-arm durability. Use this when a player does not need a strongly position-biased plan.",mon,Mon,Monday,Day 1 — Acceleration + Lower Strength,Strength,Develop short-distance speed and foundational lower-body force.,Baseball Lower / Accel,FORCE,65–80 min,true,6,Lateral Lunge,3 × 8 / side,90 sec,3,Sit into the working hip while keeping the planted foot down.,Own frontal-plane range.
Diamond Engine — Complete Baseball Athlete,"Evidence-informed offseason program for a general baseball position player. Builds lower-body force, acceleration, controlled high-speed exposure, jumping, rotational power, unilateral and frontal-plane strength, trunk control and throwing-arm durability. Use this when a player does not need a strongly position-biased plan.",mon,Mon,Monday,Day 1 — Acceleration + Lower Strength,Strength,Develop short-distance speed and foundational lower-body force.,Baseball Lower / Accel,FORCE,65–80 min,true,7,Bent-Knee Soleus Raise,3 × 12–15,60 sec,3,Keep the knee bent and pause at the top.,Useful lower-leg capacity for acceleration and braking.
Diamond Engine — Complete Baseball Athlete,"Evidence-informed offseason program for a general baseball position player. Builds lower-body force, acceleration, controlled high-speed exposure, jumping, rotational power, unilateral and frontal-plane strength, trunk control and throwing-arm durability. Use this when a player does not need a strongly position-biased plan.",tue,Tue,Tuesday,Day 2 — Upper Strength + Rotational Power,Strength,"Build throwing/hitting support through the upper back, trunk and shoulder without excessive pressing volume.",Baseball Upper / Rotation,THROW,60–75 min,true,1,Medicine-Ball Rotational Scoop Toss,4 × 4 / side,75 sec,4,"Load the hip, rotate from the floor and pelvis, then whip the trunk and arms.","Light ball, maximum speed."
Diamond Engine — Complete Baseball Athlete,"Evidence-informed offseason program for a general baseball position player. Builds lower-body force, acceleration, controlled high-speed exposure, jumping, rotational power, unilateral and frontal-plane strength, trunk control and throwing-arm durability. Use this when a player does not need a strongly position-biased plan.",tue,Tue,Tuesday,Day 2 — Upper Strength + Rotational Power,Strength,"Build throwing/hitting support through the upper back, trunk and shoulder without excessive pressing volume.",Baseball Upper / Rotation,THROW,60–75 min,true,2,Medicine-Ball Step-Behind Throw,3 × 4 / side,75 sec,3,"Create momentum, brace the lead side and rotate hard.",Full reset between reps.
Diamond Engine — Complete Baseball Athlete,"Evidence-informed offseason program for a general baseball position player. Builds lower-body force, acceleration, controlled high-speed exposure, jumping, rotational power, unilateral and frontal-plane strength, trunk control and throwing-arm durability. Use this when a player does not need a strongly position-biased plan.",tue,Tue,Tuesday,Day 2 — Upper Strength + Rotational Power,Strength,"Build throwing/hitting support through the upper back, trunk and shoulder without excessive pressing volume.",Baseball Upper / Rotation,THROW,60–75 min,true,3,Half-Kneeling Landmine Press,3 × 6 / side,90 sec,3,Squeeze the down-side glute and press up-forward with ribs controlled.,Smooth shoulder-friendly path.
Diamond Engine — Complete Baseball Athlete,"Evidence-informed offseason program for a general baseball position player. Builds lower-body force, acceleration, controlled high-speed exposure, jumping, rotational power, unilateral and frontal-plane strength, trunk control and throwing-arm durability. Use this when a player does not need a strongly position-biased plan.",tue,Tue,Tuesday,Day 2 — Upper Strength + Rotational Power,Strength,"Build throwing/hitting support through the upper back, trunk and shoulder without excessive pressing volume.",Baseball Upper / Rotation,THROW,60–75 min,true,4,Chest-Supported Row,4 × 8,90 sec,4,"Reach fully, then pull elbows toward the back pockets.",No shrugging or low-back extension.
Diamond Engine — Complete Baseball Athlete,"Evidence-informed offseason program for a general baseball position player. Builds lower-body force, acceleration, controlled high-speed exposure, jumping, rotational power, unilateral and frontal-plane strength, trunk control and throwing-arm durability. Use this when a player does not need a strongly position-biased plan.",tue,Tue,Tuesday,Day 2 — Upper Strength + Rotational Power,Strength,"Build throwing/hitting support through the upper back, trunk and shoulder without excessive pressing volume.",Baseball Upper / Rotation,THROW,60–75 min,true,5,Neutral-Grip Lat Pulldown or Pull-Up,3 × 6–10,90 sec,3,Pull elbows down toward the ribs and control the return.,Use assistance if needed.
Diamond Engine — Complete Baseball Athlete,"Evidence-informed offseason program for a general baseball position player. Builds lower-body force, acceleration, controlled high-speed exposure, jumping, rotational power, unilateral and frontal-plane strength, trunk control and throwing-arm durability. Use this when a player does not need a strongly position-biased plan.",tue,Tue,Tuesday,Day 2 — Upper Strength + Rotational Power,Strength,"Build throwing/hitting support through the upper back, trunk and shoulder without excessive pressing volume.",Baseball Upper / Rotation,THROW,60–75 min,true,6,Push-Up Plus,2 × 12–15,60 sec,2,Finish by reaching the floor away while the trunk stays rigid.,Quality scapular work.
Diamond Engine — Complete Baseball Athlete,"Evidence-informed offseason program for a general baseball position player. Builds lower-body force, acceleration, controlled high-speed exposure, jumping, rotational power, unilateral and frontal-plane strength, trunk control and throwing-arm durability. Use this when a player does not need a strongly position-biased plan.",tue,Tue,Tuesday,Day 2 — Upper Strength + Rotational Power,Strength,"Build throwing/hitting support through the upper back, trunk and shoulder without excessive pressing volume.",Baseball Upper / Rotation,THROW,60–75 min,true,7,Cable External Rotation at 90°,2 × 12 / side,60 sec,2,Rotate from the shoulder with the upper arm level.,"Light load, clean reps."
Diamond Engine — Complete Baseball Athlete,"Evidence-informed offseason program for a general baseball position player. Builds lower-body force, acceleration, controlled high-speed exposure, jumping, rotational power, unilateral and frontal-plane strength, trunk control and throwing-arm durability. Use this when a player does not need a strongly position-biased plan.",wed,Wed,Wednesday,Recovery — Baseball Mobility + Aerobic,Recover,"Restore hips, ankles and upper back while promoting recovery.",Baseball Reset,RECOVER,25–35 min,false,1,90/90 Hip Switch,2 × 8 / side,30 sec,2,Rotate both hips under control while staying tall.,Use hands for support if needed.
Diamond Engine — Complete Baseball Athlete,"Evidence-informed offseason program for a general baseball position player. Builds lower-body force, acceleration, controlled high-speed exposure, jumping, rotational power, unilateral and frontal-plane strength, trunk control and throwing-arm durability. Use this when a player does not need a strongly position-biased plan.",wed,Wed,Wednesday,Recovery — Baseball Mobility + Aerobic,Recover,"Restore hips, ankles and upper back while promoting recovery.",Baseball Reset,RECOVER,25–35 min,false,2,Adductor Rock-Back,2 × 10 / side,30 sec,2,Sit the hips back until the inner thigh loads gently.,Neutral spine.
Diamond Engine — Complete Baseball Athlete,"Evidence-informed offseason program for a general baseball position player. Builds lower-body force, acceleration, controlled high-speed exposure, jumping, rotational power, unilateral and frontal-plane strength, trunk control and throwing-arm durability. Use this when a player does not need a strongly position-biased plan.",wed,Wed,Wednesday,Recovery — Baseball Mobility + Aerobic,Recover,"Restore hips, ankles and upper back while promoting recovery.",Baseball Reset,RECOVER,25–35 min,false,3,Knee-to-Wall Ankle Mobilization,2 × 10 / side,30 sec,2,Drive the knee forward while the heel remains planted.,Knee tracks over the toes.
Diamond Engine — Complete Baseball Athlete,"Evidence-informed offseason program for a general baseball position player. Builds lower-body force, acceleration, controlled high-speed exposure, jumping, rotational power, unilateral and frontal-plane strength, trunk control and throwing-arm durability. Use this when a player does not need a strongly position-biased plan.",wed,Wed,Wednesday,Recovery — Baseball Mobility + Aerobic,Recover,"Restore hips, ankles and upper back while promoting recovery.",Baseball Reset,RECOVER,25–35 min,false,4,Open-Book T-Spine Rotation,2 × 8 / side,30 sec,2,Rotate through the upper back while knees stay stacked.,Exhale at the end range.
Diamond Engine — Complete Baseball Athlete,"Evidence-informed offseason program for a general baseball position player. Builds lower-body force, acceleration, controlled high-speed exposure, jumping, rotational power, unilateral and frontal-plane strength, trunk control and throwing-arm durability. Use this when a player does not need a strongly position-biased plan.",wed,Wed,Wednesday,Recovery — Baseball Mobility + Aerobic,Recover,"Restore hips, ankles and upper back while promoting recovery.",Baseball Reset,RECOVER,25–35 min,false,5,Easy Cardio,20–25 min easy,—,1,Stay conversational.,"Bike, walk or light jog."
Diamond Engine — Complete Baseball Athlete,"Evidence-informed offseason program for a general baseball position player. Builds lower-body force, acceleration, controlled high-speed exposure, jumping, rotational power, unilateral and frontal-plane strength, trunk control and throwing-arm durability. Use this when a player does not need a strongly position-biased plan.",thu,Thu,Thursday,Day 3 — Speed + Multi-Directional Power,Power,"Convert strength into sprint, jump and rotational outputs while exposing the athlete to multiple movement planes.",Baseball Speed / Power,POWER,50–65 min,true,1,20-Yard Sprint,4 × 20 yd,2 min,4,Accelerate hard and stay relaxed through the finish.,Full recovery.
Diamond Engine — Complete Baseball Athlete,"Evidence-informed offseason program for a general baseball position player. Builds lower-body force, acceleration, controlled high-speed exposure, jumping, rotational power, unilateral and frontal-plane strength, trunk control and throwing-arm durability. Use this when a player does not need a strongly position-biased plan.",thu,Thu,Thursday,Day 3 — Speed + Multi-Directional Power,Power,"Convert strength into sprint, jump and rotational outputs while exposing the athlete to multiple movement planes.",Baseball Speed / Power,POWER,50–65 min,true,2,Lateral Bound to Stick,4 × 3 / side,90 sec,4,Push laterally and own the landing before the next rep.,Knee tracks over toes.
Diamond Engine — Complete Baseball Athlete,"Evidence-informed offseason program for a general baseball position player. Builds lower-body force, acceleration, controlled high-speed exposure, jumping, rotational power, unilateral and frontal-plane strength, trunk control and throwing-arm durability. Use this when a player does not need a strongly position-biased plan.",thu,Thu,Thursday,Day 3 — Speed + Multi-Directional Power,Power,"Convert strength into sprint, jump and rotational outputs while exposing the athlete to multiple movement planes.",Baseball Speed / Power,POWER,50–65 min,true,3,Broad Jump,4 × 3,90 sec,4,Project forward hard and land quietly under control.,Reset fully between reps.
Diamond Engine — Complete Baseball Athlete,"Evidence-informed offseason program for a general baseball position player. Builds lower-body force, acceleration, controlled high-speed exposure, jumping, rotational power, unilateral and frontal-plane strength, trunk control and throwing-arm durability. Use this when a player does not need a strongly position-biased plan.",thu,Thu,Thursday,Day 3 — Speed + Multi-Directional Power,Power,"Convert strength into sprint, jump and rotational outputs while exposing the athlete to multiple movement planes.",Baseball Speed / Power,POWER,50–65 min,true,4,Crossover Start,3 × 5 yd / side,75 sec,3,"Open, cross and push the ground away without standing up too early.",Sharp first step.
Diamond Engine — Complete Baseball Athlete,"Evidence-informed offseason program for a general baseball position player. Builds lower-body force, acceleration, controlled high-speed exposure, jumping, rotational power, unilateral and frontal-plane strength, trunk control and throwing-arm durability. Use this when a player does not need a strongly position-biased plan.",thu,Thu,Thursday,Day 3 — Speed + Multi-Directional Power,Power,"Convert strength into sprint, jump and rotational outputs while exposing the athlete to multiple movement planes.",Baseball Speed / Power,POWER,50–65 min,true,5,Medicine-Ball Shot-Put,4 × 4 / side,75 sec,4,"Drive through the floor, rotate and punch the ball fast.","Max intent, low fatigue."
Diamond Engine — Complete Baseball Athlete,"Evidence-informed offseason program for a general baseball position player. Builds lower-body force, acceleration, controlled high-speed exposure, jumping, rotational power, unilateral and frontal-plane strength, trunk control and throwing-arm durability. Use this when a player does not need a strongly position-biased plan.",thu,Thu,Thursday,Day 3 — Speed + Multi-Directional Power,Power,"Convert strength into sprint, jump and rotational outputs while exposing the athlete to multiple movement planes.",Baseball Speed / Power,POWER,50–65 min,true,6,10-Yard Sprint to Controlled Stop,3 reps,90 sec,3,"Accelerate, lower the center of mass early and brake over several contacts.","Train deceleration mechanics, not a one-step slam stop."
Diamond Engine — Complete Baseball Athlete,"Evidence-informed offseason program for a general baseball position player. Builds lower-body force, acceleration, controlled high-speed exposure, jumping, rotational power, unilateral and frontal-plane strength, trunk control and throwing-arm durability. Use this when a player does not need a strongly position-biased plan.",thu,Thu,Thursday,Day 3 — Speed + Multi-Directional Power,Power,"Convert strength into sprint, jump and rotational outputs while exposing the athlete to multiple movement planes.",Baseball Speed / Power,POWER,50–65 min,true,7,Pogo Jump,3 × 15–20 contacts,60 sec,3,Stay tall and bounce rapidly from the ankles.,Short contacts and relaxed rhythm.
Diamond Engine — Complete Baseball Athlete,"Evidence-informed offseason program for a general baseball position player. Builds lower-body force, acceleration, controlled high-speed exposure, jumping, rotational power, unilateral and frontal-plane strength, trunk control and throwing-arm durability. Use this when a player does not need a strongly position-biased plan.",fri,Fri,Friday,Day 4 — Total-Body Strength,Strength,"Reinforce whole-body strength, unilateral control and trunk stiffness without excessive redundancy.",Baseball Total Body,BUILD,65–80 min,true,1,Front Squat or Hack Squat,4 × 4–6,2–3 min,4,"Brace, sit between the hips and drive through the whole foot.",Leave 1–2 reps in reserve.
Diamond Engine — Complete Baseball Athlete,"Evidence-informed offseason program for a general baseball position player. Builds lower-body force, acceleration, controlled high-speed exposure, jumping, rotational power, unilateral and frontal-plane strength, trunk control and throwing-arm durability. Use this when a player does not need a strongly position-biased plan.",fri,Fri,Friday,Day 4 — Total-Body Strength,Strength,"Reinforce whole-body strength, unilateral control and trunk stiffness without excessive redundancy.",Baseball Total Body,BUILD,65–80 min,true,2,Barbell or Machine Hip Thrust,3 × 6–8,90 sec,3,Finish with the glutes and keep the ribs down.,No low-back hyperextension.
Diamond Engine — Complete Baseball Athlete,"Evidence-informed offseason program for a general baseball position player. Builds lower-body force, acceleration, controlled high-speed exposure, jumping, rotational power, unilateral and frontal-plane strength, trunk control and throwing-arm durability. Use this when a player does not need a strongly position-biased plan.",fri,Fri,Friday,Day 4 — Total-Body Strength,Strength,"Reinforce whole-body strength, unilateral control and trunk stiffness without excessive redundancy.",Baseball Total Body,BUILD,65–80 min,true,3,Step-Up,3 × 8 / side,90 sec,3,Drive through the working leg and minimize push from the back foot.,Keep pelvis level.
Diamond Engine — Complete Baseball Athlete,"Evidence-informed offseason program for a general baseball position player. Builds lower-body force, acceleration, controlled high-speed exposure, jumping, rotational power, unilateral and frontal-plane strength, trunk control and throwing-arm durability. Use this when a player does not need a strongly position-biased plan.",fri,Fri,Friday,Day 4 — Total-Body Strength,Strength,"Reinforce whole-body strength, unilateral control and trunk stiffness without excessive redundancy.",Baseball Total Body,BUILD,65–80 min,true,4,Incline Dumbbell Press,3 × 8,90 sec,3,Press through a comfortable shoulder path with ribs controlled.,Neutral grip if preferred.
Diamond Engine — Complete Baseball Athlete,"Evidence-informed offseason program for a general baseball position player. Builds lower-body force, acceleration, controlled high-speed exposure, jumping, rotational power, unilateral and frontal-plane strength, trunk control and throwing-arm durability. Use this when a player does not need a strongly position-biased plan.",fri,Fri,Friday,Day 4 — Total-Body Strength,Strength,"Reinforce whole-body strength, unilateral control and trunk stiffness without excessive redundancy.",Baseball Total Body,BUILD,65–80 min,true,5,One-Arm Cable Row,3 × 8 / side,75 sec,3,"Reach, then row without rotating the pelvis.",Let the shoulder blade move naturally.
Diamond Engine — Complete Baseball Athlete,"Evidence-informed offseason program for a general baseball position player. Builds lower-body force, acceleration, controlled high-speed exposure, jumping, rotational power, unilateral and frontal-plane strength, trunk control and throwing-arm durability. Use this when a player does not need a strongly position-biased plan.",fri,Fri,Friday,Day 4 — Total-Body Strength,Strength,"Reinforce whole-body strength, unilateral control and trunk stiffness without excessive redundancy.",Baseball Total Body,BUILD,65–80 min,true,6,Cable Chop,3 × 8 / side,75 sec,3,Rotate through the trunk while the pelvis stays controlled.,Athletic speed with control.
Diamond Engine — Complete Baseball Athlete,"Evidence-informed offseason program for a general baseball position player. Builds lower-body force, acceleration, controlled high-speed exposure, jumping, rotational power, unilateral and frontal-plane strength, trunk control and throwing-arm durability. Use this when a player does not need a strongly position-biased plan.",fri,Fri,Friday,Day 4 — Total-Body Strength,Strength,"Reinforce whole-body strength, unilateral control and trunk stiffness without excessive redundancy.",Baseball Total Body,BUILD,65–80 min,true,7,Farmer Carry,3 × 30–40 m,75 sec,3,Walk tall with strong hands and stacked ribs.,Heavy but smooth.
Diamond Engine — Complete Baseball Athlete,"Evidence-informed offseason program for a general baseball position player. Builds lower-body force, acceleration, controlled high-speed exposure, jumping, rotational power, unilateral and frontal-plane strength, trunk control and throwing-arm durability. Use this when a player does not need a strongly position-biased plan.",sat,Sat,Saturday,Optional — Skills + Aerobic Base,Recover,Low-fatigue baseball skill and easy aerobic conditioning.,Skill / Aerobic,EASY,25–40 min,false,1,"Bike, Walk or Easy Jog",25–35 min Zone 2,—,1,Keep the pace easy enough to recover from.,Do not turn this into a conditioning test.
Diamond Engine — Complete Baseball Athlete,"Evidence-informed offseason program for a general baseball position player. Builds lower-body force, acceleration, controlled high-speed exposure, jumping, rotational power, unilateral and frontal-plane strength, trunk control and throwing-arm durability. Use this when a player does not need a strongly position-biased plan.",sun,Sun,Sunday,Rest,Rest,Full rest. Normal walking is fine.,,,,,,,,,,,
Recomp Strong — Fat Loss & Lean Muscle,"Three-day full-body body-recomposition plan focused equally on preserving/building muscle and supporting fat loss. Main lifts use double progression: stay around 1–3 reps in reserve; when every set reaches the top of the rep range with clean technique, add the smallest practical load. Two low-impact aerobic days increase work capacity without replacing resistance training.",mon,Mon,Monday,Day 1 — Full Body A: Squat + Push/Pull,Strength,Train the biggest muscle groups with stable movements that are easy to progress week to week.,Recomp A,BUILD,55–70 min,true,1,Leg Press or Goblet Squat,3 × 8–12,2 min,3,"Keep the whole foot planted, control the bottom and drive through the floor.","When all sets reach 12 with ~2 reps left in reserve, add a small amount of load."
Recomp Strong — Fat Loss & Lean Muscle,"Three-day full-body body-recomposition plan focused equally on preserving/building muscle and supporting fat loss. Main lifts use double progression: stay around 1–3 reps in reserve; when every set reaches the top of the rep range with clean technique, add the smallest practical load. Two low-impact aerobic days increase work capacity without replacing resistance training.",mon,Mon,Monday,Day 1 — Full Body A: Squat + Push/Pull,Strength,Train the biggest muscle groups with stable movements that are easy to progress week to week.,Recomp A,BUILD,55–70 min,true,2,Dumbbell or Machine Chest Press,3 × 8–12,90 sec,3,Keep wrists stacked over elbows and press through a comfortable shoulder path.,Stop 1–3 reps before failure.
